-2576121.817	-6295975.022	-1704326.439	-0.31861	2.08318	-7.23891
-2576438.941	-6293888.194	-1711564.37	-0.31563	2.09046	-7.23692
-2576753.083	-6291794.085	-1718800.316	-0.31265	2.09774	-7.23493
-2577064.246	-6289692.697	-1726034.268	-0.30967	2.10502	-7.23294
-2577372.426	-6287584.034	-1733266.219	-0.30669	2.11229	-7.23093
-2577677.626	-6285468.097	-1740496.158	-0.30371	2.11957	-7.22892
-2577979.844	-6283344.889	-1747724.079	-0.30072	2.12684	-7.22689
-2578279.079	-6281214.413	-1754949.974	-0.29774	2.1341	-7.22486
-2578575.332	-6279076.671	-1762173.832	-0.29476	2.14137	-7.22282
-2578868.603	-6276931.666	-1769395.647	-0.29178	2.14863	-7.22077
-2579158.89	-6274779.4	-1776615.409	-0.28879	2.15589	-7.21872
-2579446.193	-6272619.875	-1783833.11	-0.28581	2.16315	-7.21665
-2579730.514	-6270453.095	-1791048.743	-0.28283	2.1704	-7.21458
-2580011.849	-6268279.062	-1798262.298	-0.27984	2.17765	-7.2125
-2580290.201	-6266097.778	-1805473.768	-0.27686	2.1849	-7.21041
-2580565.568	-6263909.246	-1812683.144	-0.27387	2.19215	-7.20831
-2580837.95	-6261713.468	-1819890.417	-0.27089	2.19939	-7.2062
-2581107.347	-6259510.448	-1827095.58	-0.2679	2.20663	-7.20409
-2581373.758	-6257300.187	-1834298.623	-0.26492	2.21387	-7.20197
-2581637.183	-6255082.688	-1841499.539	-0.26193	2.22111	-7.19983
-2581897.623	-6252857.955	-1848698.319	-0.25894	2.22834	-7.19769
-2582155.075	-6250625.988	-1855894.956	-0.25596	2.23557	-7.19555
-2582409.542	-6248386.792	-1863089.439	-0.25297	2.2428	-7.19339
-2582661.021	-6246140.369	-1870281.762	-0.24998	2.25003	-7.19122
-2582909.513	-6243886.721	-1877471.916	-0.247	2.25725	-7.18905
-2583155.017	-6241625.851	-1884659.893	-0.24401	2.26447	-7.18687
-2583397.534	-6239357.762	-1891845.684	-0.24102	2.27169	-7.18468
-2583637.062	-6237082.456	-1899029.281	-0.23803	2.27891	-7.18248
-2583873.603	-6234799.937	-1906210.675	-0.23504	2.28612	-7.18027
-2584107.155	-6232510.206	-1913389.859	-0.23206	2.29333	-7.17806
-2584337.718	-6230213.266	-1920566.824	-0.22907	2.30054	-7.17584
-2584565.291	-6227909.121	-1927741.561	-0.22608	2.30774	-7.17361
-2584789.876	-6225597.772	-1934914.063	-0.22309	2.31494	-7.17137
-2585011.471	-6223279.223	-1942084.321	-0.2201	2.32214	-7.16912
-2585230.077	-6220953.477	-1949252.327	-0.21711	2.32934	-7.16686
-2585445.692	-6218620.535	-1956418.072	-0.21412	2.33653	-7.1646
-2585658.317	-6216280.402	-1963581.549	-0.21113	2.34372	-7.16232
-2585867.952	-6213933.078	-1970742.748	-0.20814	2.35091	-7.16004
-2586074.596	-6211578.568	-1977901.662	-0.20515	2.3581	-7.15775
-2586278.249	-6209216.874	-1985058.282	-0.20216	2.36528	-7.15545
-2586478.911	-6206847.999	-1992212.601	-0.19916	2.37246	-7.15315
-2586676.581	-6204471.946	-1999364.609	-0.19617	2.37963	-7.15083
-2586871.26	-6202088.717	-2006514.298	-0.19318	2.38681	-7.14851
-2587062.948	-6199698.315	-2013661.661	-0.19019	2.39398	-7.14618
-2587251.643	-6197300.743	-2020806.689	-0.1872	2.40115	-7.14384
-2587437.346	-6194896.004	-2027949.373	-0.18421	2.40831	-7.14149
-2587620.057	-6192484.101	-2035089.706	-0.18121	2.41548	-7.13914
-2587799.776	-6190065.036	-2042227.679	-0.17822	2.42264	-7.13677
-2587976.501	-6187638.812	-2049363.284	-0.17523	2.42979	-7.1344
-2588150.234	-6185205.433	-2056496.512	-0.17223	2.43695	-7.13202
-2588320.974	-6182764.901	-2063627.356	-0.16924	2.4441	-7.12963
-2588488.72	-6180317.219	-2070755.807	-0.16625	2.45125	-7.12724
-2588653.473	-6177862.389	-2077881.857	-0.16325	2.45839	-7.12483
-2588815.232	-6175400.415	-2085005.497	-0.16026	2.46554	-7.12242
-2588973.998	-6172931.3	-2092126.719	-0.15727	2.47268	-7.11999
-2589129.769	-6170455.046	-2099245.516	-0.15427	2.47981	-7.11756
-2589282.547	-6167971.657	-2106361.879	-0.15128	2.48695	-7.11513
-2589432.33	-6165481.135	-2113475.799	-0.14828	2.49408	-7.11268
-2589579.118	-6162983.483	-2120587.269	-0.14529	2.50121	-7.11023
-2589722.913	-6160478.705	-2127696.28	-0.1423	2.50833	-7.10776
-2589863.712	-6157966.802	-2134802.823	-0.1393	2.51546	-7.10529
-2590001.517	-6155447.779	-2141906.892	-0.13631	2.52258	-7.10281
-2590136.326	-6152921.637	-2149008.477	-0.13331	2.52969	-7.10032
-2590268.141	-6150388.381	-2156107.57	-0.13032	2.53681	-7.09783
-2590396.96	-6147848.013	-2163204.164	-0.12732	2.54392	-7.09532
-2590522.784	-6145300.535	-2170298.249	-0.12432	2.55102	-7.09281
-2590645.612	-6142745.952	-2177389.818	-0.12133	2.55813	-7.09029
-2590765.444	-6140184.265	-2184478.862	-0.11833	2.56523	-7.08776
-2590882.281	-6137615.479	-2191565.374	-0.11534	2.57233	-7.08523
-2590996.122	-6135039.595	-2198649.345	-0.11234	2.57942	-7.08268
-2591106.967	-6132456.617	-2205730.766	-0.10935	2.58652	-7.08013
-2591214.816	-6129866.549	-2212809.63	-0.10635	2.59361	-7.07757
-2591319.669	-6127269.392	-2219885.929	-0.10335	2.60069	-7.075
-2591421.525	-6124665.151	-2226959.653	-0.10036	2.60778	-7.07242
-2591520.385	-6122053.828	-2234030.796	-0.09736	2.61486	-7.06983
-2591616.248	-6119435.426	-2241099.349	-0.09436	2.62193	-7.06724
-2591709.115	-6116809.948	-2248165.304	-0.09137	2.62901	-7.06464
-2591798.985	-6114177.398	-2255228.652	-0.08837	2.63608	-7.06203
-2591885.859	-6111537.778	-2262289.386	-0.08537	2.64315	-7.05941
-2591969.735	-6108891.092	-2269347.496	-0.08238	2.65021	-7.05678
-2592050.615	-6106237.343	-2276402.976	-0.07938	2.65727	-7.05415
-2592128.497	-6103576.533	-2283455.817	-0.07638	2.66433	-7.0515
-2592203.383	-6100908.666	-2290506.011	-0.07339	2.67139	-7.04885
-2592275.271	-6098233.746	-2297553.549	-0.07039	2.67844	-7.04619
-2592344.163	-6095551.774	-2304598.423	-0.06739	2.68549	-7.04352
-2592410.057	-6092862.755	-2311640.626	-0.06439	2.69253	-7.04085
-2592472.953	-6090166.692	-2318680.149	-0.0614	2.69958	-7.03816
-2592532.853	-6087463.587	-2325716.983	-0.0584	2.70662	-7.03547
-2592589.755	-6084753.444	-2332751.122	-0.0554	2.71365	-7.03277
-2592643.659	-6082036.266	-2339782.557	-0.0524	2.72069	-7.03006
-2592694.566	-6079312.057	-2346811.279	-0.04941	2.72772	-7.02735
-2592742.475	-6076580.818	-2353837.28	-0.04641	2.73474	-7.02462
-2592787.387	-6073842.555	-2360860.553	-0.04341	2.74177	-7.02189
-2592829.301	-6071097.269	-2367881.089	-0.04041	2.74879	-7.01915
-2592868.218	-6068344.964	-2374898.88	-0.03742	2.75581	-7.0164
-2592904.137	-6065585.644	-2381913.918	-0.03442	2.76282	-7.01364
-2592937.058	-6062819.311	-2388926.195	-0.03142	2.76983	-7.01088
-2592966.982	-6060045.969	-2395935.702	-0.02842	2.77684	-7.0081
-2592993.908	-6057265.621	-2402942.433	-0.02543	2.78384	-7.00532
-2593017.836	-6054478.27	-2409946.377	-0.02243	2.79084	-7.00253
-2593038.766	-6051683.92	-2416947.528	-0.01943	2.79784	-6.99974
-2593056.699	-6048882.574	-2423945.878	-0.01643	2.80484	-6.99693
-2593071.634	-6046074.235	-2430941.418	-0.01343	2.81183	-6.99412
-2593083.571	-6043258.906	-2437934.14	-0.01044	2.81881	-6.99129
-2593092.511	-6040436.591	-2444924.036	-0.00744	2.8258	-6.98846
-2593098.452	-6037607.293	-2451911.098	-0.00444	2.83278	-6.98563
-2593101.397	-6034771.015	-2458895.318	-0.00144	2.83976	-6.98278
-2593101.343	-6031927.761	-2465876.687	0.00155	2.84673	-6.97993
-2593098.292	-6029077.534	-2472855.199	0.00455	2.8537	-6.97706
-2593092.243	-6026220.338	-2479830.844	0.00755	2.86067	-6.97419
-2593083.196	-6023356.175	-2486803.614	0.01055	2.86764	-6.97131
-2593071.152	-6020485.049	-2493773.503	0.01354	2.8746	-6.96843
-2593056.111	-6017606.964	-2500740.501	0.01654	2.88156	-6.96553
-2593038.072	-6014721.922	-2507704.6	0.01954	2.88851	-6.96263
-2593017.035	-6011829.928	-2514665.792	0.02254	2.89546	-6.95972
